Id,Prediction
4805556962069618489,1
4805871539917406503,1
4808342482751114079,1
4808811574075471514,1
4810127693946699032,1
4810879415392299907,0
4812349429024900044,1
4813165750367883845,0
4813481390287031748,0
4817057636772458026,1
4817649803999822289,1
4819666938360296740,0
4820419612242925216,0
4820611471133989895,1
4822075752905251274,1
4822447392154475672,1
4822470934011221639,1
4824000549971237770,0
4824033419901955522,1
4824301268661766721,1
4824422487801047398,1
4824982416737492024,0
4825508072246900106,1
4825549444567405668,1
4826224193910919468,1
4826238828584504916,1
4826239606298166833,0
4828166366641305437,0
4832615149686270517,0
4832655946228646699,0
4833217810805126494,1
4834671290479487134,0
4835257026317542822,1
4836337464960866680,1
4836817521585798311,0
4837693558555331732,0
4840679627749489470,0
4841313139917499898,1
4841345450770671988,1
4841436735194715413,1
4842766291012062549,1
4842939400776018938,1
4842985897717543354,1
4844328919415375184,1
4844820003552269091,0
4844833400785627110,1
4844933304504984252,1
4845005007850305803,0
4845338116485239544,0
4845501839919674119,1
4846429112369019725,1
4849944871456443507,1
4852576129798824586,1
4854957744140818485,1
4855411273881979992,0
4855440076259498874,0
4856465769922986246,0
4857929409055335686,0
4858168379801656743,0
4858636151047617292,1
4859391059650616028,0
4860055914135987302,0
4861255036124087219,1
4863649598186941237,0
4866254502590429444,0
4867728808262907939,0
4868898076364528010,1
4873383636702225458,1
4874747286216584831,1
4876139040612836814,0
4876379125476055424,1
4876405350165541147,0
4877405774436010520,1
4878281314799084954,0
4878742940631359262,1
4879249728781527380,0
4880842826622566265,0
4882306512876773838,0
4882759413857743901,1
4885767039642219040,1
4886498370271289475,1
4887233596584235747,0
4889395369871400957,1
4889464213369161388,1
4889797316128346130,1
4889843805346761460,1
4891015090720826516,0
4892167597843406661,0
4892286948108938632,1
4892714400627756119,1
4897369656429934092,0
4898274946557104043,0
4903298269962861943,1
4906988699484188249,0
4907014487436798051,0
4907343675729997834,1
4907361364986405824,1
4908802938105325842,0
4911216476154432883,1
4911231264090217980,0
4911234376724116740,0
4911891681163476239,0
4912274794427557446,0
4913517168148722659,0
4914059386337623467,1
4914942305361121501,0
4915260514876500467,1
4916444910292163899,0
4916769238673076106,1
4917916150484569963,1
4921333779374716114,0
4921541633394165491,0
4923101786498290660,0
4923134130459562351,1
4923705310545212493,0
4924213225945621333,1
4924643280620754608,0
4926742208906376117,0
4927007120557500222,0
4928643982464411146,1
4928801827406686778,0
4929082260700189198,0
4929099476168930254,1
4930091554684242552,1
4933185518452436966,1
4936277082889682070,1
4936521045414496607,1
4940261443871159300,0
4942197557995923768,0
4942273423741262117,1
4943166220714904831,0
4945873274411316999,1
4946023392285038569,0
4951436522387606078,1
4954040559875707425,1
4958761363299835629,1
4960349971486709942,0
4961478390945829404,1
4962089859655210226,0
4962351554399042051,0
4962872761862633046,1
4963148904560627665,0
4964526880605367745,0
4964747870725503365,1
4967714394599247721,1
4968859249215597776,1
4969960707549916217,0
4969961359812252932,1
4971140146110429608,0
4971256976011767022,1
4971327792957426639,1
4972196456492272447,1
4972928333196486043,0
4975301263928322637,0
4976975827225113405,0
4978142009726563765,0
4983680556661903295,1
4985757210325872459,1
4986172650347992572,1
4986256212658349713,0
4987085087921774800,1
4988259544617405013,0
4988761674237302942,1
4989035373085326065,0
4989477817289649495,1
4991406975437387761,0
4991857975261722057,1
4991884336053507806,0
4992292721579626723,0
4992834474715996000,0
4992951685455916673,0
4994503905274682633,0
4996154636054168337,1
4997608451112125086,0
4998061155865469221,1
4998215201505126274,0
4998568572179323399,1
4998889769789188880,0
4999021100343854215,0
5001149055753190390,0
5003413988944275159,0
5005113407737606778,1
5005650062329338528,1
5007369371762931242,0
5010258397923953106,1
5010318560846516379,0
5012835928617143344,1
5016051819160650078,0
5017790022326150214,1
5019300360706535321,1
5019301005705141461,1
5021913185408304478,0
5022050657817447860,0
5024242501947798176,0
5027720694385520527,0
5028196645269749232,0
5029073325168059531,1
5030408581715411919,1
5036267055051339765,1
5036653202397447061,0
5037699602586221265,0
5038042060644269888,0
5038542958033375639,0
5039457200916311438,1
5040806661397343795,1
5041041747884758498,0
5043196688091873580,0
5048712149040384313,0
5048844303671528173,1
5050393936181854270,1
5052006477043921310,1
5053020472400953069,1
5053028035329107974,0
5053336313546270083,1
5054777922247210184,1
5056580515246265536,1
5058189670040970080,1
5058738304838132510,0
5059113085907156157,1
5063535131165643450,0
5064280330319056609,0
5064571732186814810,1
5066486094766649967,1
5068268266380394918,0
5069541178240501069,0
5071124168972489149,0
5071204827087085219,1
5071253176377315036,1
5071485960878467608,1
5075714099030540471,0
5076106725540927585,1
5078715659898675552,1
5080068804758276610,0
5080314332361298119,1
5080398457552599229,1
5080517170011029177,1
5083153676857582540,0
5086479930607737978,0
5086497426830777879,0
5086683566857985277,1
5087588377484456752,0
5087695846345946385,1
5087761905693780359,0
5089192274541388328,0
5093295347912886792,0
5093981051184563973,0
5093985617098491525,0
5094690094575899620,0
5094693575549944516,1
5094883937914753341,1
5095184819606856377,0
5096754016816146981,1
5098880411399883358,0
5098970314563776399,0
5102904569671493671,1
5104291597707608732,0
5105910793714828473,0
5107557290896337762,1
5108491028527157533,0
5108524179771814201,0
5108624332369826108,1
5109928924474347497,0
5110027066811474454,1
5110733973029072642,1
5110821722352506083,1
5112408333789331613,1
5113131727727809446,1
5113724415754297297,1
5113735633059209048,0
5114580059182764593,0
5115140514270616200,1
5115409324202286267,0
5119631063469409793,1
5119750284004213940,0
5121141913712636664,0
5122943653862174649,0
5122962936229938307,1
5125621199686029353,1
5126953464185417899,0
5127401657165873278,1
5128084623748956437,0
5128747466034163266,1
5129713565278096085,1
5131876729198130599,0
5132151128652914320,0
5133152340456575087,1
5134309749914605228,1
5139492899878599974,0
5139536421553792960,1
5140536491816809276,1
5140995218771095449,1
5142257351307356275,1
5146057235950068446,1
5149468323003141899,1
5151164651805341314,1
5153687001229743291,0
5154174034327398281,1
5156703000239901849,1
5156802988990834170,1
5158988714911098378,1
5163037984146809429,0
5164754740469517279,1
5164841567609785432,0
5166732506291316343,0
5166740668537954859,0
5168284581592534226,0
5169148814600564105,0
5169331409880063062,0
5170694256656399664,0
5171506075751539802,1
5172284148336737356,0
5172462468264270651,0
5173201984397587909,1
5173602134435980265,0
5173625109319154821,1
5174499396212192665,0
5175418502289331520,1
5175544759672028431,0
5177046059487581595,0
5179131342991173301,1
5179422364779574919,0
5180259631438113193,1
5181848350776339255,1
5182886970536536110,1
5183001211250367623,0
5186407150602484683,1
5187740546739432537,0
5189894593018411807,1
5190474255572041532,1
5192275904799223116,1
5194183143615276181,1
5194589972850299185,1
5196189761369865848,1
5196217471692713573,1
5197783002051822486,1
5197824594922094153,0
5198090235251236352,1
5198687793578821463,1
5198790188533903115,1
5199049791187035850,1
5199658050694517014,0
5201241122582400524,1
5201584881890211612,0
5202674791227917330,1
5202918592204011851,0
5203357365310655246,1
5206275765858158396,0
5206714392277533515,1
5207040561685989664,1
5208687109400251878,0
5209528625323775375,0
5209888051427166351,1
5210075430712151852,0
5210110121761216488,0
5211441827123888899,0
5213010365790783474,1
5213648818601764139,0
5215093025840586788,1
5218386433692837775,0
5218615189214747095,0
5218993467510983607,1
5219214246799489010,1
5220366799771279283,0
5220970868596587171,1
5221320524581618378,1
5222178485098626590,1
5222585989984000909,1
5223270122253162791,0
5223530555040460985,1
5223614323145174868,0
5224744751644569601,0
5224973141217229416,0
5227439333895965538,0
5228785781827298280,1
5229873797852540955,1
5230658934279545234,1
5233407433321294034,1
5233481235559757126,1
5233710077597138107,0
5237027948032539680,0
5238133215679972262,0
5239324530041425606,0
5240028577061330735,0
5240303423616966054,1
5242410047215406007,1
5243174914747577540,0
5243187984915800970,1
5244480634955035335,0
5244655728662857253,1
5245430580127222830,1
5247130688536942250,1
5247315422026728008,1
5250294286258392115,1
5252168935609965089,0
5252270239531920526,1
5252576426017885058,0
5254418992076463716,0
5257845486281994548,0
5260523304494936070,0
5262067610150227429,1
5262127168555076563,0
5262471590072754131,0
5266553469283598240,0
5267902090659030703,0
5268159590329856562,1
5268446429543876351,1
5269036655779645004,0
5270015175637384258,0
5274472829679029986,0
5274814792531637938,1
5278764372004099318,1
5281008903307592019,1
5282179217724272896,0
5282538429458906500,0
5283652515942587761,0
5287526748729044591,0
5288511982397680181,0
5288941101018016945,0
5289028272772575417,1
5292384593376717524,1
5292771545669477054,1
5297168120037753645,0
5299817951616597661,1
5300161211589713225,0
5300961315264485888,1
5300998220992378488,0
5301419323757470612,1
5301664055315635836,0
5302187911262570593,1
5307485364912040921,1
5308503647155251071,0
5308972378244765707,1
5309465901336631787,0
5309797248767769109,0
5310660432421513412,1
5311026796675769985,1
5312086835639499790,0
5313541920861807172,1
5315889942023464399,0
5317120604117107309,1
5321233227210817915,0
5322119009087516766,0
5322784702825872894,0
5325460535009227312,1
5327344076075879525,0
5327714537744743883,1
5328439218782071871,0
5329150803517486104,0
5330135413862322302,1
5331521162920867863,1
5331831161730650838,1
5332816996707320119,1
5333634904182911593,0
5334880813724429275,1
5335034706778696211,1
5335617260320606241,1
5335753656868212833,0
5336187733841685734,1
5336698834704500779,1
5336881024547597819,1
5339322041960829273,1
5339673342257700142,0
5340181185612782240,0
5340324807851811134,1
5340652252755895315,1
5343038496623292866,1
5343086910890769863,0
5343238353674253390,1
5343556868794536166,1
5344566467848917719,0
5345945120628646881,0
5346969557740590852,1
5347473172635270738,1
5349554294288292156,0
5349879841516497361,0
5350489024209129278,1
5351315496512725624,1
5351754986999415869,1
5352260986733261147,1
5353230682892804439,0
5353384675706724503,1
5354818354754922458,0
5354855458898473743,1
5354949190380481944,1
5357908510450040631,1
5358825542390507360,0
5359170232468023092,0
5359370827609035439,0
5360849276797045078,1
5361027682010125924,1
5362376745487516740,1
5362516258227218239,1
5365865663773775911,0
5366763959493828633,1
5369630491170183956,1
5369636223834689269,1
5369801040279152357,0
5370101343633623049,0
5373679800519147785,0
5373698900369426454,0
5374973175420562707,1
5375797284695477779,0
5375922196943365449,1
5376145178412952717,0
5376921383677925276,1
5378718557323701703,0
5379052940952169514,0
5380544795287430646,0
5380717570382144801,0
5380985577145640661,0
5381386255658074218,0
5381653738029612027,1
5383123919649925999,0
5386859255075727079,0
5390531262552441103,0
5391357411376720920,1
5392901666413761441,1
5396235941099667827,0
5399301096079596251,0
5400749666177841894,1
5401894601307605765,0
5404916836350236094,1
5410687824425223749,0
5411560707612228033,0
5411561370932416302,1
5411713668320941222,0
5413420941305269215,1
5415232579437672823,1
5416851486657965250,0
5417850568820056181,0
5418159979728919533,0
5421069128653267687,1
5421170276028671656,1
5421635347237098707,0
5421799888545930450,1
5422536144678173336,1
5423479182745544500,1
5425126446978150385,0
5426290372107288652,0
5428171408918094675,0
5429138206869340571,0
5429979400980047248,1
5432149654425044426,1
5432688815312503352,0
5435434772838731501,0
5436581509985575385,1
5438039707391021158,0
5441464554025407593,1
5441573964530338762,0
5443965823431867922,1
5444724670241009335,0
5445791325197863455,1
5446008550283398105,0
5446906465658338574,1
5446989824393931766,0
5448938683144214502,1
5449518642800053739,1
5451573271906097945,1
5451602937539217079,0
5452989748772214369,1
5454010927789855008,0
5454961341245395136,1
5455739355800765685,1
5457284511058375343,1
5457787593989890118,0
5458104698178901790,0
5459994184760742780,0
5461628062798999729,0
5464356451720768772,0
5465135427452844123,1
5468884354595910526,0
5475053929197527103,0
5476583767668922659,1
5477392364549121658,0
5478360435872802787,1
5478495918439023246,1
5480463410688482139,1
5481856032305812577,0
5483958650379460646,1
5484152860786718794,0
5484442929102231137,0
5484491330415873011,1
5485762016531617899,1
5487513554284779402,0
5488582218351782560,0
5489388761307772544,1
5491632873982780313,0
5494866064185795799,0
5495139076716972051,1
5497535620965705850,1
5499286915156720604,1
5499443389086475707,1
5499824454235467841,0
5501626562812667988,0
5503303901482412647,0
5503806353748935514,1
5505694314163563934,1
5506362200943133590,0
5507323598655199314,1
5507455458307353158,1
5508404791625235661,0
5508477146459029834,0
5508934105768878472,0
5510381285740680839,1
5511274236611117131,1
5511415432001520716,1
5512338134616557190,0
5512617428949626664,1
5514627627012577209,1
5514642827684280599,0
5515307033258699004,0
5516380279013234881,1
5518692728757602724,0
5519144731781477502,1
5519423991926692786,1
5521551146912055216,0
5521814109936088567,0
5522832507773097152,0
5523506495471418817,1
5525273524384834109,1
5527979821255275014,0
5529085973817541393,0
5530800945915674539,1
5531460396026938913,1
5532114982125873025,1
5533566084814154320,0
5534497851028842884,0
5535357097680175534,0
5535998677938605784,0
5536178539267017602,0
5538951696607277845,0
5539850827573272215,0
5542239317031706223,1
5542400854240431119,1
5543666381371929698,0
5545565179718876045,1
5547086066974545925,1
5547621712207696295,0
5548273158569824768,0
5550855165055340628,0
5551985276719769709,0
5554201088506046650,1
5555001224756570671,1
5555486863431349756,1
5556778661553977858,0
5557791493674120542,0
5558663237241628695,1
5559952866452400205,0
5560218405663570471,0
5560420649128587086,1
5561050452636854907,1
5563526568177853185,1
5568796473529051644,0
5569527792598661211,1
5570639409431075949,0
5570800959394349941,1
5571144843419754640,0
5571811633092881791,0
5572031737687874236,1
5572041425917810579,0
5572257005016971196,1
5572900995829312092,1
5573166920233163347,1
5574333484381010781,1
5575762592028230683,0
5575857987121465045,0
5576149045321816708,0
5577975222905434849,1
5578674419809272089,0
5579852983295761726,0
5580321903420781576,0
5580853430683587174,0
5582840397142659785,0
5582867289134266114,0
5584379445069794968,0
5584617842272346475,1
5585623987410896209,1
5586190246869274685,1
5586746632522383916,0
5587736766370300747,0
5588427684288323515,1
5589061920793771050,1
5589549275760752593,0
5589920692967135895,1
5589922859555718627,1
5591186631967666280,0
5592042041981150799,0
5592904125809811361,0
5595545943049909187,1
5597304766385761393,0
5598564737333782755,0
5598725778455529882,0
5599264734234486999,1
5601047262264181374,1
5601977023712857883,0
5602206006423733269,0
5602553257285073281,1
5604132461518962763,0
5605236984410876067,1
5606680460959826288,1
5607200561290290303,0
5608235434702471827,0
5610836062316282949,0
5610942001538814458,0
5610978784394281887,1
5611915874077480354,1
5614372641487181491,1
5619452428787590030,1
5621074091990057495,1
5622234825588528813,1
5625887116915069011,1
5627212619199367419,0
5627216555474612460,1
5628723080185889649,1
5629420736806695675,0
5632830958542820138,0
5632979220050321014,1
5633298745657393337,1
5633628081987095806,1
5635688862488628893,1
5637207553848575398,1
5638482708934244651,0
5638587631029945271,1
5640595651542754569,1
5641804361885104687,1
5642026742743780111,1
5642776297131287102,0
5644023545608533505,1
5644127734066585781,0
5646424108124764195,0
5646712302378657465,0
5648132993875744848,0
5649495765093259990,1
5652453355286615879,1
5654217564507624548,1
5654378386820622997,1
5654635894644214052,0
5655477528643288841,0
5656101729799717053,1
5658796078709350872,1
5659504426755738442,1
5661159967816685730,0
5661181987526684771,1
5662660049271715167,0
5664313495357161611,1
5666851504343296972,1
5668747622140543783,1
5669067554694062040,0
5670983912712388190,0
5671949703005397870,0
5672816883190946244,0
5673194093421508471,0
5675821383644240971,0
5681006839254911405,0
5681068581327728361,0
5681417217022933462,0
5681745468297124359,1
5683590180857186396,0
5683770874634701423,0
5684429223080783773,0
5684792671996948626,0
5685035705446054425,1
5687218936262508592,0
5688093228824768067,1
5688199082456224805,0
5692604482359769763,0
5694563059526056507,1
5696264979301590031,0
5697490196119568037,0
5698213167469438072,1
5700426824070229366,0
5701115019964822976,1
5701729570077484132,0
5701873497238636408,0
5704537981227139496,0
5705343879804492568,0
5705514850643530235,0
5706747581117212098,1
5708637051028043232,0
5713603649759401932,1
5714651740527866742,0
5715037075176269558,0
5716688662396012075,1
5717932155655797848,1
5720514788980596602,1
5721522615803018745,1
5722990411850840043,0
5723658327296062402,1
5723699381099912944,1
5724714407437297923,0
5726169335125448500,1
5728297774457506885,0
5733072017973414921,1
5736586640354297832,0
5736866289039049162,1
5738390760511539212,0
5740842919058214615,0
5743220733149506359,0
5744029766381456048,1
5744799464988435361,1
5746038536301960173,1
5746757844189837728,1
5746916491642163072,0
5747388611262273275,0
5747803166411138037,0
5748626244486246163,1
5749344998706280446,0
5750674617105685369,0
5752596300070201336,0
5752769893134352913,1
5757707953440865058,1
5757866244602828946,1
5758107897716475329,1
5758878182997170257,0
5759428758586145568,1
5759994454904187722,0
5761462591326853005,0
5762220486694979076,0
5762929691357017534,1
5766510359867950081,0
5766607340614403264,0
5767179202248961869,0
5769958137122146419,0
5770915943515455256,0
5771475452580942997,1
5771724555963534322,0
5771924235894509674,0
5772606945928294737,1
5773994631436169935,1
5774413003540310537,1
5774669605593441839,0
5775536251156764679,0
5776641460302077828,1
5778875299009070469,1
5778890287810087950,0
5779010903993412229,1
5779776810444583062,1
5779914000432845503,0
5782653556222040958,0
5786770182734777976,0
5787345676673354103,1
5788282212444224763,1
5789394501081553205,1
5792093263403310721,1
5794487533673149711,1
5794551053983434253,1
5798229304931698633,1
5798695436202513640,0
5799045323843681958,1
5799971801914405490,1
5800595727799469368,0
5801942810254660386,1
5805347875079291452,1
5806143821438416475,0
5808751263867476302,0
5809576394278431445,1
5811815316745114670,1
5813298237851626020,0
5814251638279925471,0
5814278170751754431,1
5814796225248512864,0
5816659756304547381,0
5818882890479206068,1
5820608559471065743,0
5824704702018226207,0
5825633956670113081,0
5826259055643574667,1
5826584943619984771,1
5827078568764248371,0
5827137236167928331,1
5827252058031985439,0
5827945225730460299,0
5829521999028579261,0
5829534968715776440,1
5830046035890006406,0
5831296127942349496,0
5833928262512167338,1
5836787605289514284,1
5838241124760436134,0
5838661198848337636,0
5838685928897480891,1
5840882170882317485,1
5842217590299432776,1
5843387421212872278,1
5844180756006940524,0
5844286836344226804,0
5845267116151976715,0
5846013230670495199,0
5846491001061766204,0
5846814326271889613,0
5846884078731360084,0
5848944190578487239,0
5849805550553306102,0
5850440190672145720,0
5850466709464080972,1
5850625486736614920,1
5851114049143241228,1
5852330517517225079,0
5852982778131969411,1
5853198167288390485,1
5853351488723155878,0
5854389830656115433,1
5856308996792327469,1
5856574032033858270,1
5859491243178584700,0
5859499326830219452,1
5860002964434096697,0
5860513955996138587,1
5860734529759885668,0
5863598762444809561,1
5863987275320560255,0
5864939962966044564,1
5864984060875680174,0
5867245933838828218,1
5868790312098363243,0
5871450180140714801,1
5877912013991382458,1
5878226988679666053,0
5878706046830818928,0
5883970927183659493,0
5884330753814297581,1
5887334104512589176,1
5890438043483289580,0
5891596300855482148,0
5895109969057070627,1
5896084278235771497,1
5897215198723834664,1
5898500296735185991,1
5900240810824961352,0
5901015847734400635,0
5901053118294571463,1
5902175040241471902,0
5902199621779097058,1
5902381757098335038,1
5902930632680446670,0
5903729278600347450,1
5907260354598200156,0
5907531037609536536,1
5908067138030309484,1
5908517244900941410,1
5908634701420432817,0
5912228173418223080,0
5913147056684300949,1
5914101311361406516,0
5914247860619592829,1
5914428986448783440,1
5914767514073689397,0
5914848111044027950,0
5916263222830203396,1
5918045734483291066,0
5922403334659066182,1
5922926749486541874,0
5925198877718706991,1
5926785701447972647,0
5929350237565689097,0
5929403411054111345,1
5929599716460079537,0
5930535915318155873,1
5931760043366772262,0
5933111316926702487,1
5933717395148230447,1
5934907324979869533,0
5935929715532029889,0
5939429276833548969,1
5940856584237194459,0
5941721072504663450,1
5943145829590238282,0
5943855426551112751,0
5945068983023345196,0
5945398343295632107,1
5945627347336046336,0
5946601812173481870,0
5946969696156056974,1
5947581404285429276,1
5949745524067665770,0
5950245688801236511,0
5951485619680806285,0
5951912712285740808,1
5953823373901046234,0
5954019278214926705,1
5954701360680108026,1
5956801260981780979,1
5957686036862309781,1
5957711607427177809,0
5959353182723960086,1
5959492823458431533,1
5959505675919993274,0
5959737175405574112,1
5959983966320432410,0
5961807210480355563,1
5961932699374518742,0
5962912194365997514,1
5962932402428857091,0
5963019627397082390,1
5967103070832187739,0
5967825107567421462,0
5968700564203428748,0
5970497539909576850,1
5971026714824070456,0
5971734695718877259,1
5974670829856587654,0
5976046340499261178,0
5976556824950838483,0
5976808868789701757,0
5976845333949801325,1
5980258970141156369,1
5980891040644182688,1
5981185492064039864,1
5982986998303407192,0
5983390784253191093,1
5986789010291951257,0
5988005630287514671,1
5988674123439447990,0
5988857850159243778,1
5988915555832543165,0
5990569781562851464,0
5991391168074741587,0
5992473813905880614,1
5992647335207660610,1
5992865356088808619,1
5993334017422711094,1
5993426771377099273,1
5994050368418917083,1
5994386030800370825,0
5995071890264987751,1
5995447677145826239,0
5996291774409933695,0
5998072589123838691,0
5999421377448484937,0
6002276364842735904,0
6002383107104832856,1
6003230177888192018,1
6003637255935157099,1
6004776517735292083,0
6005840216316072163,1
6007573676096545145,1
6007607116626097594,0
6008900421537926094,1
6011305933873379487,0
6011455827504028337,0
6011607233610421649,0
6012089846971619931,1
6013348149995418768,1
6013750738870647540,1
6013846250993360391,1
6014088973975004344,1
6015037727798577831,1
6015757787640746672,1
6016064085298865166,0
6016965235011936923,0
6017479047602079423,1
6019863361579183712,0
6020332525135525185,1
6022081158222357475,0
6023874035596348282,1
6024845007160811793,0
6025277972730080565,1
6025359810503105037,1
6028851454255899856,1
6031513518142026499,1
6031820942540390968,1
6032743210275670828,0
6032845625562110632,1
6034236198657964207,0
6034413975407751431,0
6037384459169760818,0
6040773051718676135,1
6040915851665629488,1
6042434604862566259,1
6045275096134982246,1
6045346274042229114,1
6046518227066128120,0
6047258079605876831,1
6047957281191385250,0
6048278782528607633,1
6048419422714646300,1
6049067505071132528,1
6051010166464261387,0
6051312626332029999,0
6051594694125891396,1
6053494609685680352,1
6053525488079200206,1
6053952627701819434,0
6054967923436233157,1
6055073968808136847,1
6055403134133489797,1
6055818696988685137,0
6058447520471402695,0
6058931240808011950,1
6059118142882383952,0
6060080997985553221,0
6061133748949109401,1
6062309364159531202,0
6062976229840770606,1
6062981608177936929,1
6064435696663909268,1
6067379611912895651,1
6068556891178087384,0
6071512699822567933,0
6071782785971407336,1
6072070785100422269,1
6072691654513526972,1
6072894675004395078,1
6077379387862944030,1
6078383807090768814,0
6078967160760740916,0
6079881551840178019,0
6080809956203218515,0
6081799491410187349,0
6084698919054513031,1
6085024182684750960,1
6086047081910985764,0
6086586003511485464,0
6088965636275669124,0
6091400980932376132,1
6093481414901701378,1
6093521560637053352,1
6094343691282261167,0
6095675983339191954,1
6099237875911163045,1
6099317101237169874,1
6100349038044813662,1
6101300475287910605,0
6101397422667916012,1
6101409057055550682,1
6104132363018156090,1
6104689302037546066,1
6105365719166011664,1
6105448991958107057,0
6105714024768237964,1
6106891134761002096,0
6107472277324528949,0
6110036396193288848,0
6113265587284254943,0
6114970115060528478,0
6115103265470078366,0
6115759125500669539,1
6116336547984169315,1
6119506777544379960,1
6119511126397073333,1
6120524320324054810,1
6120769966757228794,0
6120971479011091884,1
6122360392411246129,0
6122951943300989841,1
6123118259501312400,0
6123294385693270460,1
6124283138833081192,1
6124470787416666796,1
6125566960782735821,0
6127004508913753607,1
6128330328397769204,0
6128452393996583359,1
6128530819359118077,1
6129104261640292457,0
6129159934648431539,1
6132829076153008316,1
6133224883546149229,1
6134604189997929414,0
6134988009116449371,1
6135115064782412395,1
6135954996356326621,0
6137061858051609280,1
6137404593415077833,1
6137430849844779474,0
6140340723698761905,1
6140826208247436599,1
6141470861847012254,1
6141726469560228524,0
6144240226796233607,0
6146276062072623455,0
6147622520678915857,1
6155108961889562942,0
6157780575667778576,0
6158341766925385743,0
6159518635161178767,1
6159949207515128265,0
6159972475288957814,0
6161434377994762270,1
6161891578390216233,1
6162008603460175309,0
6163349742779117314,1
6164516389016998271,0
6164736717857788621,1
6165336065991765659,1
6165983734837957420,1
6166037722021694317,1
6167615545219376003,0
6169977658053599309,1
6175496537577345686,0
6176868170963247005,0
6177299383715114436,1
6178433167042082348,1
6178756459377560694,1
6180279212624620712,0
6182077241288340066,0
6182486175249708482,1
6182962133474115600,1
6183267983071736010,1
6183280266698999854,1
6184337324512106925,0
6184437976854132802,1
6185216041478769343,1
6186007833202548595,0
6186152505037799080,0
6188386577464174353,0
6189747060200688843,1
6190163104387348866,0
6190774096388552331,1
6190861157473428469,1
6193893901489325223,1
6197277714430543395,0
6197600787812151810,0
6198218476414508962,1
6200017129504373192,1
6200039962485167981,1
6201842655653649516,1
6204164384004179732,0
6205084570585194913,0
6205376267565899882,1
6205441413127765299,0
6209375690341825332,0
6209856718099164362,0
6210500483141585819,1
6212286130454652134,0
6213601651763275266,0
6214413076636280316,1
6220268866624541208,0
6221487880797543974,0
6221656142356328576,0
6223096953591333283,0
6223441678017717044,1
6224372088696045469,1
6224546616596904843,0
6224638964683639846,0
6226815764633302106,0
6226839804621901883,0
6227161310566641250,0
6227757807742651202,0
6227868759533941116,0
6227932434105070142,1
6229538760693339775,1
6230219205730589483,0
6230466336894008283,1
6230923616512401094,0
6234047525288376022,0
6239279454683526887,1
6239620545989059337,1
6240137083669435429,1
6240942505075093080,0
6242597712487196877,1
6243073042970431519,1
6243236789369539498,0
6244373032291830622,0
6245100242442247684,1
6250828081787912104,0
6254658657344194088,1
6254966625641331766,1
6256719471160518240,1
6257559652875686516,0
6259368353220562377,1
6263733073992552042,0
6263816555141381368,1
6265710625991766471,0
6266262444227454067,1
6267345300010179298,0
6268599181558167515,1
6272718098225950371,1
6272800000983360983,0
6273371210849046621,0
6273799727541792051,1
6274087856831661735,0
6275578010446222948,0
6275671039919029183,1
6275817618071953527,0
6277218431486799921,1
6280500547228207776,0
6281327704099424644,1
6281993169938854400,0
6282627382753611538,1
6283098201402420269,0
6285420464234952135,1
6286921653803788563,1
6288411686340134263,0
6289353429196820035,1
6290997226727908464,0
6293337424407193769,1
6294720099866056644,0
6296781938885065113,0
6298814178836228884,0
6299168655144635919,1
6301493477860879053,1
6302277482171083995,1
6303291673060243941,1
6303684456699509261,1
6306768773870165398,1
6312547030402914274,0
6312648308676419875,0
6313290593099346724,1
6313329480750154575,0
6314463755414702545,0
6315911171165506103,0
6316443916879804554,0
6318246706928674536,0
6321987180160095896,1
6325815047412527554,1
6327966112209852739,0
6328847167927803120,0
6329044441974048329,0
6329614358874863987,0
6330658456961714930,1
6334945446803557833,1
6335220860122397823,0
6335575005377856941,1
6336127969579965651,1
6336376622141602783,0
6337509004993250155,1
6338236156234089859,1
6338765589048797066,1
6339882479496241905,1
6340368814204933115,1
6340625585074413729,0
6341646439157427230,0
6344333098412855529,1
6345551812010980510,1
6347887271885423564,0
6347921650506538712,0
6348574167914736372,1
6349642289074872297,0
6349680988281064440,0
6349712165757245981,1
6350572368796783947,0
6351120593525719491,1
6351356709791943408,0
6352140676863442784,0
6355458725086271888,0
6355823896390444183,1
6356579996103572213,1
6357421182989167350,0
6358143855310009125,1
6358567694988701000,1
6362262077162574003,0
6362751529754140452,1
6366070081224794336,1
6366791432005860091,0
6366839845116482809,1
6367331819228008675,0
6370677430105702650,1
6371182608676923948,1
6372005048176265645,0
6373019955930259307,0
6373548921801181155,0
6375145121877204393,1
6376959490890964688,1
6377263342279532800,1
6377553438527694614,0
6378867753182811193,0
6380967209440148422,0
6381517184580038588,1
6384599849552299486,0
6385034565413965793,1
6387312536283307739,0
6389321037130539731,0
6390447252203848185,1
6392200328855913224,1
6394547674284733281,0
6395843675049718997,1
6396507396807513295,1
6397473946700027780,0
6398353162651189126,1
6398523619207316706,0
6399902580731614912,0
6401306934789918018,0
6402914572106951326,1
6404675788624598978,1
6406696535237500306,0
6409748028324673363,1
6411346224115733281,0
6413884885143109117,0
6414442130817290666,0
6415252128338378693,0
6415324011389533235,0
6416090478283788886,1
6416115395154208931,1
6417155791182346693,1
6417427970369592195,0
6417428670527145404,0
6417654137933523047,1
6419142759473406490,1
6421810528950380239,0
6423947031905744372,1
6424296798123397761,1
6424633192697304993,1
6424732851093206025,1
6425124540551012511,1
6425480149681156738,0
6427291534660435631,1
6430789475271907866,0
6431545517350149601,1
